Source,Target,Kind,Type,Id,Label,Weight,distance
505,354,degree,Directed,84740,,1,7468942.30356087
284,956,degree,Directed,84741,,1,7562082.718972943
361,974,degree,Directed,84745,,10,7968675.615019109
165,997,degree,Directed,84747,,2,6693426.359802743
244,950,degree,Directed,84751,,1,9301371.776890015
185,475,degree,Directed,84753,,2,10151701.976237694
168,914,degree,Directed,84760,,4,6721366.641869298
570,1028,degree,Directed,84766,,1,6127987.531018099
283,557,degree,Directed,84767,,1,8715211.191089248
323,616,degree,Directed,84768,,1,8803154.215742541
592,958,degree,Directed,84771,,6,9924873.639981579
216,600,degree,Directed,84773,,1,9486240.957830304
653,837,degree,Directed,84780,,2,9511094.11523693
362,614,degree,Directed,84782,,1,8077145.722969872
418,973,degree,Directed,84785,,2,8495579.452403842
206,983,degree,Directed,84786,,1,9528958.956902264
777,983,degree,Directed,84788,,2,9630902.38561684
167,1045,degree,Directed,84793,,1,9343992.543670774
166,716,degree,Directed,84799,,1,7728941.434696786
172,865,degree,Directed,84800,,1,7769239.427212666
418,559,degree,Directed,84809,,4,8357276.292162475
418,1048,degree,Directed,84821,,2,9738043.042075273
217,817,degree,Directed,84823,,1,8444197.093737274
2,650,degree,Directed,84830,,1,8887488.416475603
47,953,degree,Directed,84839,,1,10438396.445337076
555,517,degree,Directed,84840,,2,9187437.209327478
27,567,degree,Directed,84844,,1,8181322.334216241
192,966,degree,Directed,84850,,1,9989213.694609635
213,4,degree,Directed,84853,,1,8021600.413404663
226,957,degree,Directed,84859,,1,7668073.9531933
763,803,degree,Directed,84862,,1,9488215.480977265
260,941,degree,Directed,84870,,2,9903386.138719976
454,787,degree,Directed,84871,,1,9451748.782841558
260,849,degree,Directed,84879,,1,7388188.570594181
418,963,degree,Directed,84881,,4,9746852.672879063
260,1143,degree,Directed,84894,,1,9431058.139921913
777,815,degree,Directed,84919,,1,7202869.338302988
777,937,degree,Directed,84926,,3,9021414.753008073
46,678,degree,Directed,84935,,1,7045876.682435987
260,745,degree,Directed,84939,,5,8050442.806307429
717,842,degree,Directed,84941,,2,8616625.77098056
935,884,degree,Directed,84943,,1,7738031.954349444
669,524,degree,Directed,84962,,1,9627135.389115557
458,599,degree,Directed,84971,,5,8820126.35727199
390,696,degree,Directed,84972,,1,8205320.718714159
60,3,degree,Directed,84974,,1,7663948.847361364
54,631,degree,Directed,84976,,1,9690768.215534689
18,1055,degree,Directed,84978,,3,9599586.262988852
244,650,degree,Directed,84985,,1,8745774.624482056
260,937,degree,Directed,84988,,3,8951233.993282579
418,872,degree,Directed,84993,,8,9370655.451437777
731,663,degree,Directed,84995,,1,7844366.163389444
777,1037,degree,Directed,85005,,1,8601929.14409536
418,1027,degree,Directed,85008,,4,9707769.20635053
72,613,degree,Directed,85011,,1,9508110.489088878
691,539,degree,Directed,85012,,2,8791907.052797327
172,856,degree,Directed,85017,,1,8014957.246323784
2,657,degree,Directed,85019,,3,10008757.658708826
27,920,degree,Directed,85022,,2,13372519.879958268
18,1010,degree,Directed,85027,,4,8006452.825659593
506,481,degree,Directed,85033,,2,7368805.127750361
42,568,degree,Directed,85038,,1,6475916.677535566
653,871,degree,Directed,85044,,3,8437799.997482724
388,993,degree,Directed,85051,,1,8969461.952933913
141,618,degree,Directed,85053,,1,9508110.489088878
766,477,degree,Directed,85055,,1,7730022.828512605
76,586,degree,Directed,85068,,1,9487508.456977606
432,530,degree,Directed,85070,,1,7301693.849234051
48,536,degree,Directed,85071,,1,8806503.888398755
72,660,degree,Directed,85072,,1,7957638.796738484
188,581,degree,Directed,85073,,1,1968043.096603421
533,1081,degree,Directed,85074,,3,9416969.396314891
740,743,degree,Directed,85084,,1,9407547.039976995
633,843,degree,Directed,85087,,2,6050495.77105174
146,1142,degree,Directed,85095,,1,7896632.614236262
251,836,degree,Directed,85098,,1,9609214.10563594
92,1051,degree,Directed,85104,,1,6891543.804125441
454,965,degree,Directed,85106,,2,13990831.105468461
378,789,degree,Directed,85107,,1,7389508.059367661
58,517,degree,Directed,85113,,1,9411895.135853764
260,986,degree,Directed,85116,,2,9135599.957628857
48,656,degree,Directed,85121,,1,9531165.814090218
496,477,degree,Directed,85122,,1,7404224.062571278
79,990,degree,Directed,85132,,1,18739569.313436784
762,869,degree,Directed,85133,,1,11078827.004526451
58,803,degree,Directed,85134,,1,9476836.265462887
92,991,degree,Directed,85137,,1,7230036.989757428
763,557,degree,Directed,85146,,1,8403940.435039137
92,1096,degree,Directed,85148,,1,9398681.889391862
48,836,degree,Directed,85174,,1,9580214.301845675
287,618,degree,Directed,85176,,2,9817123.389368625
694,959,degree,Directed,85180,,1,8798747.687619563
651,7964,degree,Directed,85184,,1,11058455.662761744
454,554,degree,Directed,85186,,2,9387186.52493813
133,715,degree,Directed,85189,,1,10703106.974279562
92,886,degree,Directed,85191,,1,9419201.613189982
72,632,degree,Directed,85196,,1,9823194.833847096
847,1096,degree,Directed,85214,,5,10484952.466488278
18,973,degree,Directed,85220,,2,8536527.16684093
139,1051,degree,Directed,85224,,2,6891543.804125441
141,856,degree,Directed,85235,,1,7917015.388249879
418,938,degree,Directed,85239,,4,1938606.4485571997
252,4,degree,Directed,85240,,2,8273894.192045852
7977,687,degree,Directed,85242,,1,8611983.233719693
27,595,degree,Directed,85260,,4,8155677.730883581
845,1127,degree,Directed,85280,,1,8610163.078161221
103,527,degree,Directed,85287,,1,9411895.135853764
287,355,degree,Directed,85317,,2,9019059.128837258
763,476,degree,Directed,85318,,1,7711803.729575582
27,998,degree,Directed,85331,,2,7869326.185701147
255,886,degree,Directed,85342,,1,9443815.936440708
65,354,degree,Directed,85353,,1,7757620.623248219
751,480,degree,Directed,85359,,1,9859590.75430275
287,640,degree,Directed,85361,,5,8288360.567252483
58,963,degree,Directed,85365,,1,9828648.737589285
454,983,degree,Directed,85368,,1,9720316.151484923
706,771,degree,Directed,85374,,1,5949411.4419447435
53,732,degree,Directed,85380,,1,8260532.271518321
606,1028,degree,Directed,85386,,1,8658900.092794754
90,696,degree,Directed,85391,,1,8415675.200989924
418,791,degree,Directed,85407,,7,8038289.381619473
27,990,degree,Directed,85416,,1,18739569.313436784
243,949,degree,Directed,85418,,1,9005178.13099667
106,750,degree,Directed,85454,,1,10160596.995803148
94,1125,degree,Directed,85461,,1,9802363.863421198
40,354,degree,Directed,85470,,1,7757620.623248219
79,357,degree,Directed,85473,,2,18554648.252794843
74,557,degree,Directed,85480,,1,8394090.917239958
290,536,degree,Directed,85483,,2,9132330.331304057
34,478,degree,Directed,85484,,1,7694022.784231596
27,584,degree,Directed,85485,,2,9487508.456977606
88,475,degree,Directed,85507,,1,9917086.70177506
451,537,degree,Directed,85513,,1,8742739.59623787
749,1086,degree,Directed,85516,,1,7747768.941004007
764,967,degree,Directed,85529,,1,8231284.288196334
58,1003,degree,Directed,85533,,1,9325020.208978849
454,919,degree,Directed,85536,,1,7872105.771426705
116,521,degree,Directed,85540,,2,9411895.135853764
653,978,degree,Directed,85548,,1,9078329.426615499
190,975,degree,Directed,85553,,1,8247752.837241073
260,954,degree,Directed,85556,,2,8233333.624332852
93,280,degree,Directed,85560,,1,8396462.572473403
76,659,degree,Directed,85567,,1,7957638.796738484
191,803,degree,Directed,85570,,1,9261349.407241033
260,991,degree,Directed,85571,,1,6975469.876023727
651,89,degree,Directed,85579,,1,9505667.79142648
303,802,degree,Directed,85586,,1,10301948.002008794
464,919,degree,Directed,85596,,1,8253422.974025501
27,844,degree,Directed,85605,,1,8119360.813447442
34,1013,degree,Directed,85609,,1,9379481.697056457
441,1052,degree,Directed,85617,,1,6052626.483160073
109,1010,degree,Directed,85618,,1,8006452.825659593
619,567,degree,Directed,85620,,1,7672720.313510682
651,632,degree,Directed,85625,,1,9750132.801915497
35,1051,degree,Directed,85627,,1,6891543.804125441
34,732,degree,Directed,85640,,1,8260532.271518321
755,281,degree,Directed,85657,,1,8157920.379834704
454,517,degree,Directed,85668,,3,9398451.564306341
454,771,degree,Directed,85682,,1,8639448.586167485
103,686,degree,Directed,85687,,1,8008469.439739391
418,568,degree,Directed,85694,,2,6393044.476462109
74,3,degree,Directed,85733,,1,7663948.847361364
40,614,degree,Directed,85736,,1,9508110.489088878
653,614,degree,Directed,85737,,1,9436962.299825005
40,771,degree,Directed,85742,,1,8641759.896929534
94,863,degree,Directed,85744,,1,9639293.928588316
653,1029,degree,Directed,85747,,2,9379551.057559945
116,748,degree,Directed,85766,,1,8708315.717126025
786,745,degree,Directed,85785,,1,8083940.548876348
763,659,degree,Directed,85788,,1,7968086.578512796
418,1013,degree,Directed,85790,,6,9300039.586092966
27,1007,degree,Directed,85801,,1,8157695.633289058
77,613,degree,Directed,85806,,1,9508110.489088878
653,657,degree,Directed,85807,,1,9453326.952806482
34,1048,degree,Directed,85813,,1,9779915.30265382
777,612,degree,Directed,85816,,1,2635853.9873651187
73,819,degree,Directed,85830,,1,10122104.449521558
361,950,degree,Directed,85848,,1,8095866.673772687
48,1028,degree,Directed,85865,,1,8451822.980076257
27,686,degree,Directed,85866,,1,8008469.439739391
255,863,degree,Directed,85878,,1,9661095.704407908
18,1148,degree,Directed,85889,,2,8702275.143515233
131,1133,degree,Directed,85898,,1,9587263.280311743
27,560,degree,Directed,85914,,3,8394090.917239958
777,1033,degree,Directed,85933,,2,9138610.717869215
45,862,degree,Directed,85939,,1,9639293.928588316
846,542,degree,Directed,85940,,1,9389984.171921022
762,638,degree,Directed,85952,,1,9616672.193352887
252,826,degree,Directed,85958,,1,9433494.765011374
454,953,degree,Directed,85967,,1,10440380.009602368
418,940,degree,Directed,85974,,4,9839000.848402116
454,631,degree,Directed,85988,,3,9677352.252630617
28,529,degree,Directed,86004,,1,9411895.135853764
988,1027,degree,Directed,86012,,1,9746860.32630208
589,883,degree,Directed,86017,,1,5292929.3949777
34,915,degree,Directed,86021,,1,8103771.61471797
79,483,degree,Directed,86030,,1,10264857.730402796
669,913,degree,Directed,86035,,1,7214167.066238378
454,525,degree,Directed,86051,,2,9398451.564306341
323,914,degree,Directed,86053,,2,5792016.802686111
79,1127,degree,Directed,86069,,1,8210966.633114711
7923,281,degree,Directed,86071,,1,8437425.299407111
46,650,degree,Directed,86076,,1,8606573.8908744
34,790,degree,Directed,86079,,1,7638879.672692402
422,677,degree,Directed,86082,,1,9536935.628488855
422,479,degree,Directed,86085,,1,7611523.321188363
323,1002,degree,Directed,86104,,1,8534241.258725487
72,1051,degree,Directed,86107,,1,6891543.804125441
58,1031,degree,Directed,86113,,1,8338065.9574770555
18,978,degree,Directed,86138,,5,9150749.564816426
123,687,degree,Directed,86145,,1,8611983.233719693
57,558,degree,Directed,86170,,1,8394090.917239958
40,856,degree,Directed,86177,,1,7917015.388249879
141,963,degree,Directed,86182,,1,9828648.737589285
255,804,degree,Directed,86192,,1,10984616.480235552
7929,557,degree,Directed,86198,,1,8465299.46789699
237,940,degree,Directed,86200,,1,9547910.663668767
1036,477,degree,Directed,86201,,1,7383068.110979394
777,903,degree,Directed,86203,,1,8871575.576738654
45,475,degree,Directed,86213,,1,9917086.70177506
127,481,degree,Directed,86224,,1,7658987.696743902
141,744,degree,Directed,86225,,1,8296467.183712355
72,357,degree,Directed,86229,,1,18554648.252794843
30,453,degree,Directed,86241,,1,7762049.437467018
508,354,degree,Directed,86244,,1,7468942.30356087
116,616,degree,Directed,86258,,1,9508110.489088878
763,748,degree,Directed,86260,,1,8718271.309909925
603,1025,degree,Directed,86262,,1,9500246.22591255
418,739,degree,Directed,86265,,4,9613669.400582153
74,813,degree,Directed,86267,,1,9753018.007511152
260,813,degree,Directed,86271,,4,9724772.46264856
60,559,degree,Directed,86289,,1,8394090.917239958
34,595,degree,Directed,86296,,1,8155677.730883581
454,851,degree,Directed,86309,,1,9663282.537981255
17,617,degree,Directed,86314,,1,9508110.489088878
753,965,degree,Directed,86334,,1,13969816.188564636
508,542,degree,Directed,86342,,1,8662069.877643846
772,476,degree,Directed,86350,,1,7488298.460463334
331,939,degree,Directed,86384,,1,8959353.248350358
422,955,degree,Directed,86386,,1,9495798.54920045
811,883,degree,Directed,86391,,2,6611348.207846514
45,667,degree,Directed,86394,,1,7754398.22307347
418,978,degree,Directed,86410,,1,9108773.027838293
1061,960,degree,Directed,86412,,1,9495065.455658503
163,658,degree,Directed,86419,,1,7725037.139572662
27,804,degree,Directed,86430,,1,10929777.413088087
56,834,degree,Directed,86436,,1,8435953.228230665
72,281,degree,Directed,86439,,1,8396462.572473403
57,281,degree,Directed,86445,,1,8396462.572473403
79,599,degree,Directed,86448,,1,8409890.034802714
72,1039,degree,Directed,86450,,1,9604937.505875455
323,560,degree,Directed,86454,,2,7747011.480695913
627,595,degree,Directed,86460,,1,6254035.507351536
40,613,degree,Directed,86465,,1,9508110.489088878
96,613,degree,Directed,86468,,1,9508110.489088878
27,986,degree,Directed,86469,,1,9124484.21773814
251,357,degree,Directed,86473,,1,18608939.906054176
987,1051,degree,Directed,86482,,2,6903340.319829946
99,280,degree,Directed,86498,,1,8396462.572473403
79,522,degree,Directed,86506,,1,9411895.135853764
27,543,degree,Directed,86510,,2,10406376.922783101
79,638,degree,Directed,86520,,1,9605017.514279328
85,618,degree,Directed,86531,,1,9508110.489088878
48,715,degree,Directed,86538,,1,10703106.974279562
759,849,degree,Directed,86540,,1,7563785.718458773
9273,1051,degree,Directed,86542,,1,6815858.559338226
515,1129,degree,Directed,86555,,1,9482572.799355483
378,632,degree,Directed,86564,,1,9325817.879165897
125,477,degree,Directed,86568,,1,7694022.784231596
799,1127,degree,Directed,86575,,1,8065743.4288753215
297,1052,degree,Directed,86600,,1,8488184.960485963
361,842,degree,Directed,86606,,8,6927674.979933509
589,4,degree,Directed,86665,,1,8028455.327254456
777,1055,degree,Directed,86666,,2,9523827.760965504
564,280,degree,Directed,86685,,8,6182308.835484115
164,882,degree,Directed,86686,,1,9428203.225093644
432,1037,degree,Directed,86689,,1,6565923.188445331
432,1052,degree,Directed,86691,,2,6052626.483160073
570,559,degree,Directed,86692,,6,6060424.000516262
438,546,degree,Directed,86700,,1,7557602.734332017
2,915,degree,Directed,86707,,2,8296807.577078334
50,482,degree,Directed,86712,,1,10264857.730402796
440,898,degree,Directed,86713,,1,7611840.099553417
458,857,degree,Directed,86715,,4,8387827.689509678
443,522,degree,Directed,86716,,1,7301693.849234051
570,612,degree,Directed,86718,,3,4740767.363817653
412,659,degree,Directed,86728,,4,6016733.636876068
564,904,degree,Directed,86729,,4,6726046.420929174
323,844,degree,Directed,86733,,1,7484441.7676732205
435,716,degree,Directed,86737,,1,7256175.251209064
633,280,degree,Directed,86743,,2,6072168.0798318675
442,975,degree,Directed,86746,,1,6374148.454263503
432,884,degree,Directed,86763,,2,7277568.307859463
684,1092,degree,Directed,86764,,1,9455530.854471164
47,354,degree,Directed,86765,,3,7757620.623248219
432,519,degree,Directed,86766,,4,7301693.849234051
759,837,degree,Directed,86767,,2,9416375.273489542
684,1122,degree,Directed,86780,,1,9014649.050368456
432,818,degree,Directed,86788,,1,6992457.533757426
442,583,degree,Directed,86789,,1,7356278.981230215
435,787,degree,Directed,86791,,1,7376998.880283346
442,663,degree,Directed,86793,,1,5848643.680181028
435,802,degree,Directed,86796,,2,10305449.706484376
432,560,degree,Directed,86801,,3,6272842.607654566
432,525,degree,Directed,86807,,6,7301693.849234051
432,1148,degree,Directed,86808,,2,8238936.446577142
323,745,degree,Directed,86824,,3,7491685.518212084
213,888,degree,Directed,86833,,1,8694292.513203079
432,609,degree,Directed,86835,,1,6100801.652187372
432,919,degree,Directed,86842,,4,7320728.899486437
438,650,degree,Directed,86848,,1,7984652.650694933
378,907,degree,Directed,86850,,1,7931383.353842401
435,958,degree,Directed,86851,,1,9549373.513549654
442,882,degree,Directed,86856,,1,7563144.284675325
442,476,degree,Directed,86860,,1,6746551.6940987855
442,280,degree,Directed,86882,,4,6275192.566244007
1004,280,degree,Directed,86884,,1,6269423.312213847
409,493,degree,Directed,86890,,2,5361995.702296244
438,882,degree,Directed,86893,,1,7563144.284675325
466,517,degree,Directed,86896,,1,10265542.070083896
361,637,degree,Directed,86898,,5,7508807.2778606545
495,658,degree,Directed,86912,,1,7792314.754817791
323,656,degree,Directed,86921,,2,8912598.340901798
499,656,degree,Directed,86926,,2,9388366.420334535
506,650,degree,Directed,86934,,3,8319155.536330268
14,906,degree,Directed,86939,,1,7964957.682091568
495,668,degree,Directed,86940,,1,7465733.420600808
116,815,degree,Directed,86975,,1,7413492.468790206
783,519,degree,Directed,86988,,1,9329655.842307493
74,608,degree,Directed,86994,,1,8202858.186746892
673,4,degree,Directed,87014,,1,8457887.89489641
705,990,degree,Directed,87026,,1,16128341.746600924
190,891,degree,Directed,87028,,1,8251614.694057174
705,600,degree,Directed,87041,,1,8753087.172906257
705,891,degree,Directed,87051,,1,7458818.0055298405
705,280,degree,Directed,87054,,1,7490209.748280516
705,483,degree,Directed,87063,,1,9185583.640380433
47,282,degree,Directed,87065,,1,8445486.260254828
347,919,degree,Directed,87070,,1,8372191.671525909
464,608,degree,Directed,87075,,6,9056028.904937586
346,559,degree,Directed,87082,,5,9467490.978616733
458,963,degree,Directed,87083,,6,10053695.49785479
347,966,degree,Directed,87086,,1,11293842.872174904
847,280,degree,Directed,87091,,1,9480660.451742424
458,1085,degree,Directed,87093,,2,18206382.647572894
847,842,degree,Directed,87095,,1,9448750.86008522
287,745,degree,Directed,87097,,1,8339202.038750151
847,665,degree,Directed,87101,,1,9043953.106863517
777,904,degree,Directed,87106,,1,8871575.576738654
2,580,degree,Directed,87107,,7,1218474.4280142998
464,663,degree,Directed,87108,,6,8811341.304045709
464,991,degree,Directed,87116,,1,7587094.649427456
458,632,degree,Directed,87118,,2,10676509.19678606
653,750,degree,Directed,87119,,1,10087074.986109179
347,891,degree,Directed,87120,,6,9557860.493078675
847,557,degree,Directed,87124,,3,9478295.191713667
847,948,degree,Directed,87130,,1,11155010.508376522
244,796,degree,Directed,87131,,1,7630260.911917234
464,900,degree,Directed,87134,,3,8864109.833777586
287,991,degree,Directed,87136,,1,7252437.412183162
458,1099,degree,Directed,87142,,3,8862022.93276261
346,1067,degree,Directed,87144,,2,8852954.625003204
464,561,degree,Directed,87147,,3,833219.160558723
84,658,degree,Directed,87149,,1,7957638.796738484
847,659,degree,Directed,87150,,1,9043953.106863517
458,522,degree,Directed,87151,,14,10265542.070083896
847,4,degree,Directed,87156,,1,9335023.397179505
464,843,degree,Directed,87159,,3,9214482.10099515
458,1039,degree,Directed,87164,,3,10452022.808945026
464,527,degree,Directed,87165,,4,10265542.070083896
458,475,degree,Directed,87168,,3,10019681.826743228
464,358,degree,Directed,87171,,1,18838927.68031475
458,525,degree,Directed,87172,,4,10265542.070083896
488,750,degree,Directed,87174,,2,11114168.864288995
361,1058,degree,Directed,87176,,1,7788317.325047532
458,849,degree,Directed,87181,,1,8089203.568682573
346,258,degree,Directed,87183,,1,499296.6016631224
8,608,degree,Directed,87189,,3,8689958.75025993
458,1092,degree,Directed,87190,,2,9564153.097761218
458,865,degree,Directed,87193,,3,8263254.338873712
458,1096,degree,Directed,87196,,4,10249886.266787432
458,863,degree,Directed,87202,,3,10492779.592669044
185,856,degree,Directed,87206,,2,8014957.246323784
194,687,degree,Directed,87211,,1,8734338.041434076
458,539,degree,Directed,87213,,4,9658568.644717371
458,817,degree,Directed,87215,,8,8785950.354944523
675,479,degree,Directed,87216,,1,7995925.831535637
777,939,degree,Directed,87219,,1,9572965.619302835
464,1096,degree,Directed,87221,,1,10249886.266787432
823,475,degree,Directed,87232,,1,10014788.745897591
458,526,degree,Directed,87233,,2,10265542.070083896
779,89,degree,Directed,87241,,1,9482877.360960351
488,595,degree,Directed,87243,,2,9108434.734505583
50,1136,degree,Directed,87249,,1,8677503.074985193
350,940,degree,Directed,87250,,1,10696497.631767245
458,1073,degree,Directed,87252,,1,8933428.587598376
458,715,degree,Directed,87258,,4,11063124.406100959
361,614,degree,Directed,87261,,2,8077145.722969872
458,862,degree,Directed,87264,,3,10492779.592669044
243,902,degree,Directed,87269,,1,8608896.822082814
458,986,degree,Directed,87270,,8,9978293.99967969
458,834,degree,Directed,87273,,6,8852945.580810545
458,1025,degree,Directed,87274,,3,10158396.813023562
458,940,degree,Directed,87278,,11,10725674.816126015
27,819,degree,Directed,87280,,1,10122104.449521558
464,609,degree,Directed,87282,,3,9056028.904937586
458,656,degree,Directed,87287,,4,10382677.397111252
350,819,degree,Directed,87293,,1,10945871.96570113
464,1099,degree,Directed,87296,,1,8862022.93276261
458,960,degree,Directed,87297,,4,10359290.334713802
458,906,degree,Directed,87299,,2,8269578.331448639
464,613,degree,Directed,87301,,4,10359542.744555961
458,1010,degree,Directed,87308,,2,8524594.311696898
458,544,degree,Directed,87311,,2,1874367.4104483265
469,870,degree,Directed,87314,,1,8978755.153306907
464,865,degree,Directed,87321,,2,8263254.338873712
464,544,degree,Directed,87322,,2,1874367.4104483265
458,939,degree,Directed,87325,,4,10517124.347431
458,787,degree,Directed,87328,,7,10315924.10372169
458,1021,degree,Directed,87330,,10,10643078.964637768
463,354,degree,Directed,87333,,1,8313815.801332743
458,999,degree,Directed,87335,,1,10414380.683320666
463,355,degree,Directed,87337,,1,9373052.108833848
351,558,degree,Directed,87341,,1,9218235.863421177
325,949,degree,Directed,87357,,1,8676848.016357288
287,803,degree,Directed,87363,,5,9784149.338180032
823,891,degree,Directed,87364,,5,9324206.53221747
464,745,degree,Directed,87365,,1,8694346.132835092
458,974,degree,Directed,87366,,1,10265981.003972424
464,1007,degree,Directed,87370,,1,8707999.94731164
464,517,degree,Directed,87371,,2,10265542.070083896
464,7909,degree,Directed,87372,,2,9795395.114663418
27,7935,degree,Directed,87374,,2,10951348.304686612
651,804,degree,Directed,87379,,2,10949578.698610919
458,790,degree,Directed,87382,,3,8126530.25589202
458,280,degree,Directed,87392,,6,9250200.248130355
549,803,degree,Directed,87393,,1,9152262.334350718
346,580,degree,Directed,87396,,4,644809.8270750574
464,7964,degree,Directed,87398,,1,11291906.454481067
823,1031,degree,Directed,87400,,1,9176758.401445283
458,616,degree,Directed,87403,,3,10359542.744555961
458,667,degree,Directed,87407,,5,8310899.067086027
458,657,degree,Directed,87413,,2,10382677.397111252
464,1025,degree,Directed,87424,,1,10158396.813023562
458,615,degree,Directed,87431,,2,10359542.744555961
458,558,degree,Directed,87432,,3,9247829.971206605
346,814,degree,Directed,87433,,1,8004419.694042484
350,1028,degree,Directed,87439,,1,9275683.435695408
464,482,degree,Directed,87446,,3,11118712.731038006
464,1047,degree,Directed,87452,,2,10154943.2036018
651,1096,degree,Directed,87454,,3,9327714.026878819
458,850,degree,Directed,87462,,5,8769964.638641054
464,1122,degree,Directed,87465,,2,10159204.125403736
243,89,degree,Directed,87469,,1,9194984.262480067
2,1039,degree,Directed,87470,,2,10094729.412198065
8,891,degree,Directed,87474,,4,8969930.807506656
463,888,degree,Directed,87476,,1,9787094.196562588
458,1033,degree,Directed,87480,,9,9621845.460488917
697,583,degree,Directed,87483,,1,10202198.277447833
2,538,degree,Directed,87486,,5,9285132.455078369
464,790,degree,Directed,87489,,3,8126530.25589202
472,842,degree,Directed,87490,,2,9214482.10099515
469,803,degree,Directed,87496,,1,10327431.122365331
469,960,degree,Directed,87499,,1,10359290.334713802
454,871,degree,Directed,87503,,1,8431528.52734542
463,356,degree,Directed,87505,,1,9373052.108833848
463,869,degree,Directed,87507,,1,11325763.404482054
347,613,degree,Directed,87508,,1,10580383.981823005
458,812,degree,Directed,87511,,4,10524246.605395634
458,870,degree,Directed,87512,,3,8978755.153306907
648,836,degree,Directed,87515,,1,10340185.550463097
346,978,degree,Directed,87523,,1,10224301.87304737
464,802,degree,Directed,87527,,1,10488471.6262806
464,560,degree,Directed,87531,,1,9247829.971206605
458,1045,degree,Directed,87533,,1,10406798.575269036
2,687,degree,Directed,87538,,1,8907775.707622584
49,714,degree,Directed,87539,,1,9481185.601812791
492,585,degree,Directed,87541,,3,10471428.332072182
244,882,degree,Directed,87544,,2,9421955.568748625
464,825,degree,Directed,87547,,2,9933609.088939825
18,879,degree,Directed,87550,,5,2925221.2683165073
350,613,degree,Directed,87555,,2,10329079.044796571
458,661,degree,Directed,87559,,3,8811341.304045709
350,599,degree,Directed,87563,,1,8796771.794798527
361,843,degree,Directed,87564,,2,6927674.979933509
458,938,degree,Directed,87567,,3,1248098.6473610932
620,678,degree,Directed,87569,,3,6261264.399686503
463,640,degree,Directed,87570,,1,8696099.424312897
179,613,degree,Directed,87577,,3,9289162.597145958
464,357,degree,Directed,87582,,1,18838927.68031475
9287,878,degree,Directed,87584,,1,9124220.763219992
458,979,degree,Directed,87586,,3,11321930.751269411
458,952,degree,Directed,87591,,3,10563098.34736782
464,979,degree,Directed,87592,,1,11321930.751269411
464,844,degree,Directed,87594,,1,8972683.804044565
458,650,degree,Directed,87597,,6,8990062.414664017
2,715,degree,Directed,87599,,5,10975491.126088815
464,739,degree,Directed,87602,,1,10508173.88444368
458,827,degree,Directed,87605,,4,10547377.518485013
458,744,degree,Directed,87610,,5,8694346.132835092
823,743,degree,Directed,87616,,1,9861868.56920063
168,994,degree,Directed,87620,,1,9169333.64783383
458,677,degree,Directed,87624,,4,10432134.518472994
464,668,degree,Directed,87628,,1,8310899.067086027
458,568,degree,Directed,87637,,1,6790900.7268325
458,644,degree,Directed,87638,,2,9507584.973420272
335,354,degree,Directed,87642,,1,6896161.507336095
464,518,degree,Directed,87644,,6,10265542.070083896
458,903,degree,Directed,87645,,2,9795851.636030909
458,1047,degree,Directed,87647,,1,10154943.2036018
350,1136,degree,Directed,87650,,5,9501538.195975821
464,1039,degree,Directed,87651,,2,10452022.808945026
244,537,degree,Directed,87658,,3,8542419.731581157
458,1081,degree,Directed,87660,,2,10429784.891466862
458,955,degree,Directed,87665,,4,10390512.866169883
2,886,degree,Directed,87673,,4,9905298.047920201
464,559,degree,Directed,87674,,2,9247829.971206605
409,1007,degree,Directed,87677,,5,5782838.64696509
717,1047,degree,Directed,87692,,2,9597625.815074144
2,958,degree,Directed,87697,,1,10089460.843567127
464,905,degree,Directed,87701,,1,10614323.43601921
346,611,degree,Directed,87702,,1,10620015.20088288
464,820,degree,Directed,87704,,2,8106864.088671931
469,813,degree,Directed,87705,,1,10597228.67244502
458,900,degree,Directed,87707,,7,8864109.833777586
2,891,degree,Directed,87714,,1,8969930.807506656
361,560,degree,Directed,87718,,2,6943836.419305184
458,688,degree,Directed,87720,,4,8581480.26084154
464,614,degree,Directed,87723,,3,10359542.744555961
458,560,degree,Directed,87724,,3,9247829.971206605
2,480,degree,Directed,87727,,1,9977046.17908723
458,355,degree,Directed,87728,,5,9373052.108833848
464,940,degree,Directed,87729,,3,10725674.816126015
648,595,degree,Directed,87731,,1,8924210.631316718
418,993,degree,Directed,87733,,4,9420759.086300205
458,982,degree,Directed,87734,,7,8159217.300760084
464,581,degree,Directed,87735,,1,843387.4653406116
469,613,degree,Directed,87736,,1,10359542.744555961
2,1047,degree,Directed,87737,,3,9783124.368738865
464,990,degree,Directed,87739,,1,19178895.367024634
192,902,degree,Directed,87743,,2,8694593.853704488
458,602,degree,Directed,87748,,3,8413481.748516386
346,942,degree,Directed,87753,,1,10961999.664106805
463,616,degree,Directed,87755,,1,10359542.744555961
323,7913,degree,Directed,87756,,1,8390351.324223444
464,615,degree,Directed,87757,,1,10359542.744555961
458,1127,degree,Directed,87758,,5,8687362.411646636
260,1021,degree,Directed,87760,,4,9809117.25802715
458,1114,degree,Directed,87768,,5,10395298.039997127
464,965,degree,Directed,87769,,2,13135636.622666607
454,884,degree,Directed,87771,,2,8010278.233221649
458,1001,degree,Directed,87773,,1,8137464.609402292
179,677,degree,Directed,87778,,2,9370706.529047873
464,529,degree,Directed,87780,,2,10265542.070083896
